Employee_ID,Name,Gender,Department,City,Joining_Date,Experience_Years,Salary,Bonus,Performance_Rating
E0304,Aditya Sharma,Male,Operations,Bengaluru,2012-09-02,10.5,179784,6389.0,4
E0305,Ananya Patel,Male,Sales,Bengaluru,2021-09-11,4.0,150412,43047.0,3
E0306,Priya Gupta,Male,Finance,Delhi,2025-04-20,17.7,81176,8601.0,5
E0307,Rahul Patel,Male,IT,Pune,2019-03-22,5.9,172087,48792.0,4
E0308,Diya Patel,Male,Marketing,Lucknow,2020-02-08,18.3,163230,20020.0,3
E0309,Sneha Verma,Male,Sales,Pune,2024-04-16,14.4,96458,24166.0,4
E0310,Ananya Patel,Female,Operations,Mumbai,2018-06-02,1.8,95354,20395.0,4
E0311,Aarav Joshi,Female,Finance,Hyderabad,2014-04-24,2.2,150100,,5
E0312,Vivaan Joshi,Male,IT,Bengaluru,2015-09-01,7.2,45787,25560.0,2
E0313,Priya Yadav,Female,HR,Lucknow,2017-05-19,0.9,55265,27777.0,2
E0314,Aditya Gupta,Male,Finance,Mumbai,2024-06-22,0.4,95048,,4
E0315,Riya Singh,Female,Finance,Mumbai,2022-01-10,15.2,110261,9581.0,2
E0316,Riya Sharma,Female,Sales,Mumbai,2025-02-16,1.2,122615,28589.0,2
E0317,Vivaan Yadav,Female,HR,Lucknow,2020-01-20,8.8,66701,29922.0,2
E0318,Karan Yadav,Male,Marketing,Mumbai,2013-01-07,1.3,144957,6861.0,4
E0319,Vivaan Yadav,Female,HR,Jaipur,2021-08-18,10.8,67477,8707.0,3
E0320,Ananya Mehta,Female,IT,Delhi,2014-10-18,1.3,102728,8929.0,2
E0321,Karan Singh,Female,Sales,Mumbai,2018-12-14,6.1,124021,38867.0,2
E0322,Amit Kumar,Female,Finance,Lucknow,2015-05-10,10.7,177551,45006.0,4
E0323,Aditya Verma,Male,Sales,Pune,2014-08-18,17.2,171773,42500.0,2
E0324,Sneha Verma,Male,Marketing,Bengaluru,2014-02-07,7.3,174138,15616.0,4
E0325,Aditya Sharma,Female,Finance,Jaipur,2025-01-13,10.7,177654,37888.0,4
E0326,Diya Joshi,Female,Marketing,Jaipur,2014-02-10,7.1,158137,7445.0,5
E0327,Karan Singh,Male,IT,Bengaluru,2020-08-02,18.1,109741,6645.0,2
E0328,Vivaan Verma,Male,Sales,Bengaluru,2015-11-07,1.2,31216,47318.0,4
E0329,Neha Verma,Male,Operations,Hyderabad,2014-04-20,19.2,141858,20495.0,5
E0330,Vivaan Joshi,Male,Marketing,Pune,2021-12-08,10.8,69348,23238.0,4
E0331,Neha Joshi,Female,Operations,Pune,2018-01-06,14.3,170231,27043.0,2
E0332,Ananya Mehta,Male,Marketing,Mumbai,2015-04-10,5.5,139902,22306.0,5
E0333,Aditya Singh,Female,HR,Pune,2014-04-09,18.0,40417,36538.0,2
E0334,Amit Singh,Male,IT,Mumbai,2012-04-12,12.0,129990,41295.0,3
E0335,Neha Verma,Female,Operations,Mumbai,2019-08-13,17.9,118411,42669.0,5
E0336,Aditya Gupta,Male,HR,Delhi,2023-09-07,7.8,61069,30990.0,4
E0337,Aditya Patel,Female,Operations,Mumbai,2024-01-03,15.0,170257,20218.0,3
E0338,Amit Singh,Female,Finance,Hyderabad,2021-11-26,7.4,29172,15057.0,5
E0339,Aditya Joshi,Female,IT,Jaipur,2016-11-30,11.3,86166,42685.0,4
E0340,Diya Patel,Male,IT,Mumbai,2020-01-04,8.2,82422,28444.0,5
E0341,Neha Gupta,Male,Finance,Mumbai,2022-09-11,15.9,155505,14951.0,4
E0342,Diya Joshi,Female,HR,Bengaluru,2017-03-07,15.6,122762,23069.0,2
E0343,Riya Verma,Male,HR,Jaipur,2022-05-25,10.5,58725,44266.0,4
E0344,Rahul Singh,Male,Marketing,Jaipur,2025-07-02,10.3,146082,47290.0,5
E0345,Priya Verma,Male,Sales,Hyderabad,2013-07-29,13.5,57340,19657.0,3
E0346,Amit Singh,Male,Marketing,Hyderabad,2025-01-14,14.0,86368,43625.0,5
E0347,Aarav Das,Female,Finance,Pune,2020-10-11,11.8,138183,47200.0,2
E0348,Rahul Patel,Male,Finance,Jaipur,2023-08-27,14.2,120129,25086.0,5
E0349,Rahul Patel,Female,IT,Delhi,2013-04-26,20.0,39676,22112.0,4
E0350,Aditya Verma,Male,Marketing,Hyderabad,2015-06-25,19.8,102030,42472.0,4
E0351,Amit Das,Male,Operations,Lucknow,2023-02-28,3.4,43246,14739.0,3
E0352,Sneha Kumar,Male,HR,Delhi,2023-02-23,14.6,124744,,5
E0353,Karan Gupta,Male,HR,Pune,2012-05-30,2.1,177432,26599.0,5
E0354,Amit Kumar,Female,Operations,Jaipur,2022-07-15,13.9,157680,45645.0,4
E0355,Aditya Das,Male,IT,Delhi,2013-04-07,0.4,119197,37922.0,3
E0356,Ananya Singh,Female,Finance,Delhi,2013-12-14,13.7,170593,24760.0,3
E0357,Rahul Mehta,Male,Marketing,Bengaluru,2013-05-03,18.3,41963,7139.0,4
E0358,Ananya Joshi,Male,Sales,Delhi,2014-07-02,4.6,27543,37904.0,4
E0359,Aditya Yadav,Male,Operations,Pune,2015-05-05,7.0,30468,17640.0,4
E0360,Sneha Gupta,Male,IT,Mumbai,2013-08-16,5.4,129347,13949.0,5
E0361,Riya Kumar,Male,Operations,Mumbai,2023-08-26,5.8,127717,49062.0,5
E0362,Neha Gupta,Male,Marketing,Pune,2014-03-15,4.5,84210,41529.0,2
E0363,Ananya Patel,Female,HR,Jaipur,2013-06-25,15.8,99008,16393.0,4
E0364,Vivaan Patel,Female,Operations,Mumbai,2012-08-13,18.6,143990,41582.0,5
E0365,Sneha Verma,Male,Finance,Jaipur,2020-01-28,18.7,39817,24095.0,5
E0366,Diya Kumar,Male,IT,Bengaluru,2024-10-29,18.0,134945,35353.0,4
E0367,Vivaan Patel,Male,IT,Bengaluru,2016-06-18,0.7,146972,7996.0,3
E0368,Neha Joshi,Female,IT,Bengaluru,2018-08-16,15.3,80939,40687.0,2
E0369,Amit Das,Male,Operations,Pune,2013-07-15,6.3,59404,25600.0,4
E0370,Aditya Singh,Male,Sales,Hyderabad,2013-11-03,15.9,53813,25276.0,3
E0371,Rahul Das,Male,HR,Bengaluru,2023-11-05,13.1,117251,26685.0,3
E0372,Vivaan Patel,Male,Marketing,Jaipur,2013-10-22,13.2,144713,16527.0,3
E0373,Rahul Gupta,Female,Sales,Hyderabad,2022-11-08,2.9,50668,45865.0,2
E0374,Sneha Das,Female,Finance,Bengaluru,2024-09-17,1.0,176442,48048.0,2
E0375,Ananya Kumar,Female,Marketing,Delhi,2021-03-06,8.7,33106,36657.0,5
E0376,Priya Mehta,Female,Finance,Delhi,2018-06-01,8.8,62421,26917.0,4
E0377,Sneha Kumar,Female,IT,Jaipur,2015-08-16,16.1,105185,8426.0,5
E0378,Diya Verma,Male,Finance,Delhi,2014-06-30,7.0,96579,6315.0,3
E0379,Karan Das,Female,Sales,Delhi,2016-08-16,8.4,27080,7304.0,2
E0380,Aarav Das,Female,Marketing,Hyderabad,2021-05-16,12.4,40458,24388.0,5
E0381,Vivaan Yadav,Female,IT,Delhi,2018-09-02,14.5,154688,30805.0,5
E0382,Aarav Das,Male,Operations,Mumbai,2021-05-26,9.1,174943,47528.0,5
E0383,Neha Singh,Female,Marketing,Bengaluru,2022-03-07,15.6,65313,30311.0,3
E0384,Vivaan Singh,Male,Marketing,Mumbai,2012-01-15,8.9,35457,43053.0,2
E0385,Amit Patel,Female,Marketing,Lucknow,2013-12-05,16.9,28839,32613.0,4
E0386,Sneha Patel,Female,Sales,Bengaluru,2019-04-05,10.8,55671,41546.0,2
E0387,Riya Kumar,Male,Finance,Bengaluru,2013-10-23,17.1,138849,22418.0,3
E0388,Aditya Mehta,Male,Marketing,Bengaluru,2022-10-08,7.2,131123,28380.0,2
E0389,Rahul Joshi,Female,Finance,Pune,2024-04-22,1.3,104624,9123.0,2
E0390,Amit Mehta,Male,IT,Mumbai,2013-11-19,17.5,56358,21850.0,2
E0391,Amit Gupta,Male,Marketing,Hyderabad,2014-10-09,20.0,43144,49167.0,4
E0392,Diya Sharma,Female,Finance,Pune,2022-10-01,18.0,32908,32330.0,3
E0393,Priya Mehta,Female,IT,Mumbai,2016-01-15,1.5,37596,42713.0,2
E0394,Aarav Yadav,Female,Marketing,Bengaluru,2017-01-07,17.1,75707,25554.0,2
E0395,Rahul Mehta,Female,Operations,Hyderabad,2017-02-07,15.5,64465,39679.0,3
E0396,Sneha Sharma,Female,Finance,Jaipur,2019-05-28,13.7,40223,10075.0,5
E0397,Neha Patel,Male,Operations,Pune,2024-09-26,11.8,33976,20720.0,4
E0398,Ananya Patel,Male,Sales,Hyderabad,2025-05-13,12.3,53416,22899.0,4
E0399,Ananya Yadav,Male,Operations,Jaipur,2014-03-22,1.5,147938,11371.0,4
E0400,Rahul Singh,Male,Marketing,Delhi,2018-01-31,10.7,125530,39468.0,3
E0401,Ananya Yadav,Female,Operations,Lucknow,2018-03-16,9.0,50485,25685.0,2
E0402,Amit Yadav,Male,Operations,Hyderabad,2012-12-02,13.3,80248,44410.0,5
E0403,Rahul Mehta,Female,Operations,Lucknow,2015-12-23,2.2,147814,12318.0,2
E0404,Diya Singh,Female,IT,Mumbai,2015-05-09,11.4,145976,36892.0,2
E0405,Neha Patel,Male,Operations,Hyderabad,2018-11-29,15.2,47445,19025.0,2
E0406,Priya Mehta,Male,Sales,Jaipur,2022-02-23,5.7,104282,45997.0,5
E0407,Ananya Yadav,Female,Operations,Delhi,2016-08-01,0.0,146316,13427.0,4
E0408,Riya Das,Male,HR,Delhi,2016-01-03,14.9,118553,44437.0,5
E0409,Sneha Singh,Male,HR,Pune,2020-11-02,12.7,162830,34935.0,3
E0410,Ananya Gupta,Female,Marketing,Jaipur,2022-09-04,4.0,33474,42457.0,4
E0411,Aditya Sharma,Male,Marketing,Pune,2017-07-28,17.3,145908,44247.0,5
E0412,Riya Gupta,Male,HR,Hyderabad,2012-03-06,15.8,56253,48845.0,2
E0413,Karan Joshi,Female,Marketing,Mumbai,2017-07-06,19.7,145694,13007.0,2
E0414,Riya Joshi,Male,HR,Pune,2025-06-04,19.4,57533,24056.0,2
E0415,Rahul Singh,Male,Finance,Hyderabad,2022-05-07,1.8,94659,29885.0,2
E0416,Neha Yadav,Male,Sales,Pune,2022-09-23,8.6,170192,44676.0,3
E0417,Rahul Das,Male,IT,Mumbai,2024-12-07,6.0,36370,34021.0,2
E0418,Aarav Yadav,Female,Operations,Lucknow,2020-11-07,16.0,47440,,2
E0419,Rahul Gupta,Female,Finance,Bengaluru,2022-04-09,0.1,89680,30186.0,5
E0420,Sneha Joshi,Female,Marketing,Pune,2014-08-29,0.4,128895,31544.0,2
E0421,Neha Patel,Male,Operations,Bengaluru,2019-09-13,1.4,32420,20317.0,5
E0422,Karan Sharma,Male,IT,Mumbai,2023-02-03,18.9,110194,11248.0,2
E0423,Aditya Gupta,Male,Operations,Hyderabad,2024-03-01,11.4,60390,46894.0,4
E0424,Sneha Sharma,Male,Finance,Lucknow,2019-10-12,16.4,122584,23082.0,5
E0425,Aditya Kumar,Male,Sales,Bengaluru,2016-02-18,16.4,123512,8333.0,2
E0426,Diya Mehta,Female,HR,Hyderabad,2025-03-28,8.7,110002,18267.0,5
E0427,Diya Gupta,Male,HR,Lucknow,2012-10-08,1.4,145964,47306.0,4
E0428,Aarav Yadav,Male,Sales,Hyderabad,2019-05-28,6.1,26903,5136.0,2
E0429,Karan Kumar,Male,Finance,Lucknow,2016-04-18,7.0,164190,36911.0,2
E0430,Diya Singh,Female,HR,Jaipur,2022-09-01,14.5,75916,28202.0,2
E0431,Aarav Mehta,Male,HR,Lucknow,2012-04-28,2.0,176686,37310.0,2
E0432,Vivaan Das,Male,Sales,Mumbai,2022-06-01,11.6,92653,46870.0,5
E0433,Karan Gupta,Male,Marketing,Hyderabad,2016-05-20,1.3,117981,44916.0,2
E0434,Karan Patel,Male,Marketing,Delhi,2016-09-09,9.9,177571,41836.0,2
E0435,Karan Gupta,Male,Marketing,Delhi,2024-10-25,7.2,133172,37525.0,2
E0436,Amit Das,Female,Operations,Jaipur,2021-10-18,10.4,153818,7197.0,5
E0437,Ananya Yadav,Male,IT,Mumbai,2021-08-30,13.9,30639,45596.0,3
E0438,Amit Patel,Male,Operations,Mumbai,2018-07-06,5.9,49911,30398.0,4
E0439,Sneha Patel,Female,Operations,Mumbai,2023-09-04,10.3,66229,16006.0,4
E0440,Vivaan Verma,Male,IT,Mumbai,2022-10-20,0.9,148687,13602.0,2
E0441,Vivaan Gupta,Male,HR,Hyderabad,2021-07-22,10.9,170656,35207.0,3
E0442,Priya Singh,Female,Finance,Jaipur,2023-06-21,17.4,153880,10014.0,2
E0443,Sneha Mehta,Male,Operations,Mumbai,2014-12-24,9.1,89133,41844.0,4
E0444,Neha Gupta,Female,Sales,Mumbai,2013-04-11,8.8,35080,7107.0,4
E0445,Amit Sharma,Male,IT,Delhi,2022-08-08,3.5,30462,,4
E0446,Vivaan Mehta,Male,Finance,Mumbai,2023-07-30,13.2,176199,48300.0,4
E0447,Rahul Joshi,Female,Sales,Jaipur,2023-04-19,19.6,162114,23017.0,4
E0448,Vivaan Gupta,Male,Operations,Bengaluru,2019-01-26,11.3,140654,43771.0,3
E0449,Sneha Yadav,Male,IT,Hyderabad,2018-08-31,16.1,59794,21798.0,4
E0450,Riya Patel,Female,Finance,Mumbai,2014-12-03,11.6,170275,24178.0,3
E0451,Neha Yadav,Male,Marketing,Lucknow,2015-08-26,16.0,126500,10363.0,4
E0452,Amit Singh,Male,IT,Lucknow,2020-03-08,10.2,99085,27301.0,2
E0453,Karan Gupta,Male,Finance,Hyderabad,2013-09-12,16.2,71687,40139.0,4
E0454,Karan Gupta,Female,IT,Delhi,2025-08-30,0.4,135187,8302.0,4
E0455,Diya Patel,Male,HR,Delhi,2019-03-27,2.4,157523,9700.0,4
E0456,Neha Yadav,Male,HR,Jaipur,2015-04-18,7.7,118120,35705.0,5
E0457,Vivaan Das,Female,Sales,Delhi,2017-03-03,19.5,78684,39767.0,5
E0458,Ananya Gupta,Female,Operations,Pune,2018-09-21,3.0,164887,43265.0,4
E0459,Ananya Singh,Male,HR,Bengaluru,2021-05-13,7.1,101596,9651.0,5
E0460,Priya Patel,Female,Sales,Pune,2023-08-11,1.0,171639,34461.0,3
E0461,Sneha Sharma,Male,HR,Jaipur,2020-04-12,1.6,151699,5043.0,4
E0462,Ananya Singh,Female,IT,Jaipur,2014-01-06,13.8,59680,7128.0,5
E0463,Vivaan Kumar,Female,IT,Hyderabad,2018-01-22,0.9,53563,31911.0,4
E0464,Vivaan Mehta,Male,HR,Delhi,2021-03-16,15.4,179432,23332.0,5
E0465,Aarav Das,Female,IT,Jaipur,2020-07-11,16.1,27472,7126.0,2
E0466,Priya Joshi,Female,IT,Lucknow,2018-01-09,19.1,75588,22212.0,4
E0467,Riya Gupta,Female,Sales,Jaipur,2014-02-20,3.6,74317,20297.0,2
E0468,Priya Singh,Male,Operations,Pune,2023-12-24,12.9,126841,28783.0,3
E0469,Sneha Das,Male,Finance,Pune,2013-08-27,10.7,120882,33627.0,3
E0470,Sneha Joshi,Female,Finance,Delhi,2023-12-08,2.1,143401,24721.0,5
E0471,Diya Sharma,Male,IT,Mumbai,2024-03-08,19.0,93198,19430.0,4
E0472,Neha Singh,Female,HR,Delhi,2014-03-17,13.5,29402,29698.0,5
E0473,Priya Joshi,Male,HR,Bengaluru,2017-01-01,18.2,69331,38756.0,5
E0474,Neha Kumar,Male,Marketing,Lucknow,2024-10-19,5.6,73575,23453.0,4
E0475,Ananya Singh,Female,HR,Hyderabad,2017-11-16,9.1,54049,24858.0,5
E0476,Diya Joshi,Male,HR,Hyderabad,2019-03-31,1.4,39164,34396.0,2
E0477,Vivaan Sharma,Female,Sales,Mumbai,2020-07-11,0.3,176161,21368.0,2
E0478,Riya Yadav,Female,Sales,Mumbai,2018-05-26,0.9,38741,7646.0,3
E0479,Vivaan Das,Male,IT,Mumbai,2019-05-27,14.7,117508,29751.0,2
E0480,Riya Verma,Female,Finance,Delhi,2013-10-05,9.0,89457,5566.0,2
E0481,Vivaan Gupta,Male,IT,Bengaluru,2024-01-08,19.1,99962,5595.0,5
E0482,Sneha Verma,Male,IT,Pune,2023-04-28,19.5,50895,7319.0,5
E0483,Aarav Yadav,Male,Sales,Delhi,2018-12-20,6.8,25874,45667.0,5
E0484,Riya Kumar,Male,HR,Jaipur,2025-07-19,18.1,129819,,3
E0485,Vivaan Kumar,Male,Operations,Pune,2015-05-02,13.3,47721,9558.0,2
E0486,Sneha Verma,Female,Marketing,Delhi,2021-06-11,14.4,33545,11207.0,3
E0487,Priya Mehta,Male,HR,Jaipur,2012-09-26,1.4,64895,16776.0,5
E0488,Priya Kumar,Male,HR,Mumbai,2023-12-06,4.8,63969,32593.0,4
E0489,Rahul Sharma,Female,Marketing,Delhi,2015-05-30,11.6,168182,11726.0,2
E0490,Neha Yadav,Male,IT,Pune,2022-08-03,11.3,147225,14333.0,4
E0491,Aarav Singh,Female,Sales,Pune,2024-11-27,10.3,100482,19252.0,3
E0492,Riya Mehta,Male,Marketing,Lucknow,2016-10-18,10.7,176814,27582.0,2
E0493,Priya Gupta,Male,Operations,Mumbai,2016-04-05,6.6,100724,33805.0,5
E0494,Priya Das,Female,Finance,Delhi,2017-10-07,0.2,157524,20440.0,5
E0495,Sneha Verma,Male,Sales,Pune,2014-10-07,13.4,165283,,4
E0496,Riya Patel,Male,Operations,Delhi,2019-09-04,3.6,103614,13523.0,4
E0497,Diya Das,Female,Marketing,Lucknow,2021-06-29,19.5,166400,18284.0,3
E0498,Priya Mehta,Male,IT,Pune,2012-11-13,10.1,34472,10563.0,3
E0499,Neha Patel,Female,IT,Hyderabad,2020-03-23,3.2,119668,36668.0,2
E0500,Aditya Joshi,Male,Marketing,Delhi,2019-12-02,13.9,30712,47365.0,3
E0501,Amit Singh,Male,Sales,Mumbai,2017-08-06,15.2,89249,11591.0,3
E0502,Neha Mehta,Male,Operations,Lucknow,2018-07-18,15.8,63789,22707.0,3
E0503,Karan Yadav,Female,Finance,Jaipur,2017-01-13,20.0,127219,35680.0,5
E0504,Karan Singh,Female,Operations,Hyderabad,2014-01-09,17.9,54331,10342.0,4
E0505,Vivaan Gupta,Female,Sales,Mumbai,2015-07-18,9.2,146718,23527.0,5
E0506,Vivaan Kumar,Female,Operations,Hyderabad,2021-11-04,13.6,31745,6023.0,5
E0507,Priya Singh,Male,Marketing,Hyderabad,2019-04-18,15.1,124650,36642.0,3
E0508,Sneha Joshi,Female,HR,Jaipur,2020-09-16,12.5,98954,44126.0,3
E0509,Neha Das,Male,HR,Bengaluru,2015-01-08,6.8,47443,14376.0,3
E0510,Aditya Mehta,Male,Sales,Jaipur,2017-07-15,8.2,82559,48972.0,2
E0511,Riya Joshi,Female,Sales,Bengaluru,2021-12-17,14.7,44396,14814.0,3
E0512,Riya Gupta,Female,IT,Pune,2018-04-06,10.6,52075,5915.0,4
E0513,Priya Patel,Female,Finance,Delhi,2024-08-02,12.9,151223,18202.0,4
E0514,Sneha Verma,Male,IT,Pune,2012-12-09,17.9,110833,18196.0,2
E0515,Aditya Joshi,Female,Operations,Delhi,2021-11-11,0.4,81819,33807.0,4
E0516,Neha Joshi,Male,Marketing,Delhi,2025-04-24,10.5,128592,49781.0,3
E0517,Aarav Mehta,Female,Sales,Hyderabad,2015-12-06,17.0,115051,14272.0,4
E0518,Ananya Mehta,Male,IT,Pune,2013-12-23,15.3,73377,34616.0,5
E0519,Diya Yadav,Male,Finance,Hyderabad,2024-06-26,16.3,141524,10914.0,2
E0520,Karan Yadav,Female,IT,Delhi,2013-04-03,15.2,147984,14742.0,3
E0521,Rahul Das,Female,Operations,Lucknow,2023-03-07,15.5,105371,38710.0,4
E0522,Vivaan Verma,Male,Operations,Lucknow,2012-12-25,19.3,131389,,4
E0523,Ananya Singh,Male,IT,Bengaluru,2021-11-11,1.2,148642,,2
E0524,Priya Gupta,Male,Finance,Jaipur,2021-01-18,3.5,117074,44876.0,2
E0525,Neha Sharma,Male,Operations,Bengaluru,2012-04-17,10.6,43038,46618.0,5
E0526,Diya Kumar,Male,HR,Delhi,2024-04-15,0.3,37472,15344.0,4
E0527,Amit Joshi,Female,HR,Bengaluru,2015-10-04,0.7,118500,38985.0,2
E0528,Neha Kumar,Male,Finance,Bengaluru,2013-12-29,4.9,127432,23998.0,5
E0529,Priya Verma,Female,Sales,Delhi,2018-07-27,7.4,92013,11039.0,5
E0530,Priya Sharma,Female,Marketing,Mumbai,2013-12-07,19.6,123273,5095.0,5
E0531,Priya Joshi,Female,HR,Bengaluru,2020-12-01,5.3,61363,24638.0,3
E0532,Vivaan Kumar,Male,HR,Pune,2017-07-10,11.9,137056,17287.0,2
E0533,Sneha Verma,Male,Marketing,Delhi,2017-12-14,14.2,50107,15625.0,2
E0534,Neha Yadav,Male,Operations,Mumbai,2022-12-03,2.4,41626,42864.0,3
E0535,Amit Kumar,Male,Operations,Hyderabad,2014-01-27,13.3,144715,28125.0,2
E0536,Vivaan Mehta,Female,Sales,Lucknow,2024-08-15,11.1,73340,14103.0,3
E0537,Sneha Yadav,Male,Operations,Pune,2022-05-30,11.0,147156,14716.0,3
E0538,Amit Mehta,Male,Finance,Hyderabad,2013-10-24,4.8,71065,8217.0,3
E0539,Aarav Patel,Female,IT,Bengaluru,2024-04-26,4.7,177567,16008.0,3
E0540,Aditya Kumar,Female,Finance,Bengaluru,2012-01-21,4.5,86993,32655.0,4
E0541,Aarav Patel,Female,IT,Pune,2020-08-21,2.4,34271,27785.0,3
E0542,Priya Singh,Female,Marketing,Jaipur,2023-12-21,18.0,164357,36728.0,2
E0543,Rahul Patel,Male,Marketing,Lucknow,2024-10-13,3.4,157490,29895.0,2
E0544,Karan Das,Female,IT,Bengaluru,2021-04-26,3.7,171773,37178.0,5
E0545,Riya Joshi,Female,Finance,Delhi,2025-05-05,15.5,33342,43533.0,3
E0546,Amit Gupta,Female,HR,Hyderabad,2022-08-05,6.3,63715,8137.0,5
E0547,Aarav Das,Female,IT,Bengaluru,2018-06-27,5.5,117177,31652.0,5
E0548,Neha Mehta,Male,Finance,Jaipur,2013-04-22,3.7,125621,11840.0,2
E0549,Sneha Joshi,Female,Finance,Pune,2019-12-12,20.0,144080,23677.0,3
E0550,Ananya Kumar,Male,Marketing,Delhi,2017-08-27,5.3,119230,48795.0,2
E0551,Diya Yadav,Male,Sales,Hyderabad,2022-02-12,7.6,179260,8637.0,3
E0552,Amit Singh,Male,IT,Hyderabad,2022-03-26,3.3,83519,22431.0,2
E0553,Vivaan Yadav,Male,IT,Bengaluru,2013-02-16,11.5,70256,10805.0,5
E0554,Amit Mehta,Male,Marketing,Lucknow,2019-02-24,8.9,57720,17637.0,5
E0555,Priya Joshi,Male,Sales,Pune,2020-02-04,0.8,57684,6616.0,5
E0556,Riya Das,Female,Marketing,Lucknow,2015-06-22,3.7,44739,40398.0,4
E0557,Vivaan Yadav,Female,IT,Hyderabad,2024-08-17,12.9,88604,12292.0,3
E0558,Vivaan Singh,Male,IT,Hyderabad,2021-06-07,11.6,47722,37142.0,4
E0559,Priya Sharma,Male,Sales,Lucknow,2019-06-09,4.3,112528,16342.0,2
E0560,Rahul Sharma,Female,Operations,Mumbai,2015-01-22,7.3,97376,47937.0,5
E0561,Vivaan Yadav,Male,IT,Lucknow,2023-04-19,18.5,96243,33114.0,5
E0562,Riya Mehta,Male,HR,Lucknow,2013-12-19,9.6,94699,6748.0,4
E0563,Vivaan Joshi,Female,HR,Lucknow,2021-08-24,3.6,151222,6821.0,4
E0564,Vivaan Joshi,Female,Finance,Delhi,2012-10-06,2.1,27387,12700.0,2
E0565,Amit Joshi,Male,Sales,Pune,2023-10-10,3.7,104009,18308.0,5
E0566,Neha Das,Male,Finance,Hyderabad,2021-07-18,7.1,165551,44070.0,5
E0567,Vivaan Gupta,Female,Marketing,Lucknow,2013-01-15,14.3,58419,32853.0,3
E0568,Riya Joshi,Female,Sales,Hyderabad,2014-04-22,3.7,155902,25869.0,5
E0569,Aarav Patel,Male,Operations,Bengaluru,2015-08-21,1.0,65204,49064.0,4
E0570,Amit Patel,Female,HR,Hyderabad,2015-05-02,6.4,174259,28185.0,2
E0571,Rahul Mehta,Male,Finance,Lucknow,2016-07-29,1.0,78477,41749.0,4
E0572,Aarav Das,Male,Finance,Bengaluru,2024-12-03,4.8,42422,32527.0,5
E0573,Aditya Patel,Female,HR,Delhi,2016-04-01,19.9,86267,14769.0,4
E0574,Amit Joshi,Female,Marketing,Mumbai,2012-08-02,9.7,110375,14651.0,5
E0575,Amit Singh,Female,Sales,Lucknow,2022-01-04,11.3,146600,,2
E0576,Rahul Gupta,Female,IT,Jaipur,2014-12-05,3.3,55615,22240.0,4
E0577,Priya Singh,Male,IT,Hyderabad,2019-08-07,4.6,66209,23738.0,4
E0578,Rahul Sharma,Female,HR,Bengaluru,2013-04-13,17.3,86272,18420.0,2
E0579,Rahul Das,Male,Operations,Mumbai,2012-03-22,9.4,129953,43994.0,4
E0580,Amit Singh,Female,Sales,Hyderabad,2014-10-14,19.3,72566,33283.0,3
E0581,Amit Gupta,Female,Marketing,Delhi,2021-08-20,11.4,153943,38444.0,4
E0582,Riya Yadav,Female,Sales,Lucknow,2025-09-04,8.9,64799,6050.0,2
E0583,Sneha Sharma,Male,Sales,Jaipur,2018-02-18,16.3,79262,12497.0,4
E0584,Vivaan Singh,Male,Operations,Jaipur,2017-08-04,0.3,45376,47572.0,2
E0585,Sneha Gupta,Male,Finance,Delhi,2024-04-06,11.4,65806,28293.0,4
E0586,Neha Mehta,Female,HR,Pune,2025-08-28,19.8,109231,42860.0,3
E0587,Priya Das,Male,Operations,Pune,2022-08-03,4.2,92199,28830.0,3
E0588,Sneha Mehta,Female,HR,Jaipur,2023-02-22,8.4,142138,38433.0,5
E0589,Aarav Kumar,Female,Sales,Delhi,2017-01-17,10.7,46206,6713.0,3
E0590,Ananya Mehta,Female,Operations,Lucknow,2019-09-12,18.7,74338,22356.0,5
E0591,Rahul Mehta,Male,IT,Delhi,2013-05-13,5.0,149273,21084.0,4
E0592,Neha Gupta,Male,Finance,Mumbai,2020-06-30,4.3,155302,48079.0,2
E0593,Karan Joshi,Female,HR,Mumbai,2021-08-02,6.7,36536,28620.0,2
E0594,Aarav Mehta,Female,Sales,Delhi,2013-04-27,9.6,127388,34459.0,3
E0595,Aarav Kumar,Female,HR,Pune,2025-08-01,13.9,139794,31168.0,4
E0596,Priya Gupta,Male,HR,Jaipur,2013-03-03,6.6,108336,5896.0,4
E0597,Riya Mehta,Male,HR,Mumbai,2019-02-14,11.0,119652,34056.0,2
E0598,Riya Yadav,Female,IT,Lucknow,2013-04-20,17.2,42629,18599.0,3
E0599,Diya Mehta,Male,IT,Pune,2024-10-31,16.4,60388,10217.0,4
E0600,Sneha Kumar,Male,Marketing,Delhi,2019-07-13,11.0,176797,5978.0,3
E0601,Riya Patel,Female,Finance,Jaipur,2013-08-01,10.6,158310,16066.0,2
E0602,Neha Das,Female,IT,Delhi,2019-02-24,3.7,113574,28391.0,3
E0603,Diya Das,Male,Finance,Delhi,2012-09-03,13.4,137113,38547.0,2
E0604,Vivaan Mehta,Male,IT,Pune,2013-11-29,13.0,116022,18387.0,3
E0605,Amit Sharma,Male,IT,Hyderabad,2016-09-22,11.4,105385,44281.0,3
E0606,Ananya Yadav,Male,IT,Lucknow,2017-01-23,6.0,128929,10128.0,3
E0607,Sneha Singh,Female,HR,Bengaluru,2017-01-23,1.0,122981,28488.0,3
E0608,Riya Verma,Male,Marketing,Lucknow,2018-08-02,6.9,132061,16187.0,4
